time,cart_x,angle,force,cart_vx,angle_vel
19.848000049591064,133,1.8981965385951232,-15,-214.2866485013624,2.0643861581556493
19.86400008201599,131,1.94452314676045,-15,-124.99974668077307,2.895407142622645
19.878000020980835,129,2.0019350675136787,-15,-142.85776566757494,4.100869360745061
19.89400005340576,127,2.0831857871056343,-15,-124.99974668077307,5.07815968331249
19.91000008583069,126,2.188940552730084,-15,-62.499873340386536,6.609659456670373
19.924999952316284,124,2.23983932498547,-15,-133.3345201386019,3.3932816871579363
19.94099998474121,122,2.356194490192345,-15,-124.99974668077307,7.272183087929427
19.956000089645386,120,2.483704048407583,-15,-133.33240085830087,8.500577764609506
19.972000122070312,118,2.6292031932790554,-15,-124.99974668077307,9.093678125601564
19.986999988555908,116,2.76786583362424,15,-133.3345201386019,9.244258305788357
20.003000020980835,114,2.922923707715851,15,-124.99974668077307,9.69109749115531
20.01800012588501,113,3.105245032570773,15,-66.66620042915044,12.15466998528645
20.03500008583069,115,-2.940638389901696,15,117.64733601671739,-355.64103926075995
20.049999952316284,116,-2.7270857790050074,15,66.66726006930095,14.236967449127782
20.06599998474121,118,-2.498091544796509,15,124.99974668077307,14.312110633709967
20.081000089645386,119,-2.304957322788926,15,66.66620042915044,12.875524754085545
20.09599995613098,120,-2.1740261797195815,15,66.66726006930095,8.728820566174855
20.111000061035156,121,-1.9928013566971143,15,66.66620042915044,12.08157037435311
20.127000093460083,123,-1.8113305747408013,15,124.99974668077307,11.341900887250468
20.14199995994568,125,-1.6614562139956417,15,133.3345201386019,9.991712985517783
20.157999992370605,126,-1.5337762109209665,15,62.499873340386536,7.979984020267363
20.174000024795532,128,-1.441885555110905,15,124.99974668077307,5.743154349293891
20.189000129699707,130,-1.330262078848992,15,133.33240085830087,7.441513041075211
20.204999923706055,132,-1.2548260548419161,15,125.00160934612863,4.714812201778844
20.22000002861023,133,-1.1902899496825317,15,66.66620042915044,4.302376921472255
20.236000061035156,134,-1.1562894522101106,15,62.499873340386536,2.1250267855364493
20.250999927520752,136,-1.0906212971913698,15,133.3345201386019,4.377915968905563
20.266000032424927,137,-1.0906212971913698,15,66.66620042915044,0.0
20.282000064849854,139,-1.0906212971913698,15,124.99974668077307,0.0
20.29800009727478,141,-1.0906212971913698,15,124.99974668077307,0.0
20.312999963760376,143,-1.13193702783139,15,133.3345201386019,-2.754406559531416
20.32800006866455,144,-1.1562894522101106,15,66.66620042915044,-1.6234836045675127
20.342999935150146,146,-1.2204821145594944,15,133.3345201386019,-4.279548915387194
20.358999967575073,147,-1.2899586021736937,15,62.499873340386536,-4.342271676022392
20.375,148,-1.3661545169651188,15,62.499873340386536,-4.762235023518952
20.390000104904175,150,-1.441885555110905,15,133.33240085830087,-5.0487005677346275
20.405999898910522,151,-1.5526165117219184,15,62.500804673064316,-6.920773890406501
20.42199993133545,153,-1.6973884540748687,15,124.99974668077307,-9.048228060301136
20.437000036239624,155,-1.8466022253834191,15,133.33240085830087,-9.947515184845239
20.45300006866455,156,-1.9853032013796825,15,62.499873340386536,-8.668793431954457
20.469000101089478,158,-2.188940552730084,15,124.99974668077307,-12.727308666771885
20.483999967575073,159,-2.3818298987140225,15,66.66726006930095,-12.859404193308597
20.499000072479248,160,-2.6043079392890216,15,66.66620042915044,-14.831765644057553
